 pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c,image_path
32.8,27.1,292.2,-0.025,0.125,-0.029,0,0,0.97,0,0.18,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/005/S010_005_00000006.jpg
32.9,27.1,291.6,-0.031,0.125,-0.032,0,0,1.07,0,0.32,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/005/S010_005_00000007.jpg
32.7,27.2,291.1,-0.023,0.123,-0.029,0,0,0.91,0,0.19,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/005/S010_005_00000008.jpg
32.7,27.5,290.5,-0.013,0.122,-0.03,0,0,1.09,0,0.24,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/005/S010_005_00000009.jpg
32.6,27.8,289.4,0.008,0.127,-0.034,0,0,1.13,0,0.43,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/005/S010_005_00000010.jpg
32.6,27.5,288.6,0.015,0.122,-0.033,0,0,1.1,0,0.76,1.9,0,0.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/005/S010_005_00000011.jpg
32.6,26.8,286.7,0.02,0.122,-0.037,0,0,1.47,0,1.1,2.56,0,1.07,0.06,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/005/S010_005_00000012.jpg
32.7,26.2,286.9,0.013,0.117,-0.032,0,0,1.3,0,1.38,3.12,0,1.39,0.05,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/005/S010_005_00000013.jpg
32.6,25.7,285.2,0.005,0.116,-0.03,0,0,1.46,0,1.73,3.26,0,1.52,0.23,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/005/S010_005_00000014.jpg
32.6,25.1,283.7,0.004,0.117,-0.031,0,0,1.34,0,1.93,3.38,0,1.71,0.36,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/005/S010_005_00000015.jpg
32.4,24.7,281.8,-0.008,0.114,-0.027,0,0,1.27,0,2,3.46,0,1.95,0.35,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/005/S010_005_00000016.jpg
33.4,26.2,290,-0.017,0.129,-0.056,0,0,0.4,0,0.58,0.91,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/006/S010_006_00000001.jpg
33.4,26.2,289.3,-0.012,0.127,-0.056,0,0,0.33,0,0.56,0.49,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/006/S010_006_00000002.jpg
33.4,26.2,289.8,-0.012,0.128,-0.055,0,0,0.39,0,0.61,1.25,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/006/S010_006_00000003.jpg
33.5,26.2,290.2,-0.005,0.12,-0.055,0,0,0.4,0,0.84,0.86,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/006/S010_006_00000004.jpg
33.5,26,289.4,0.013,0.12,-0.06,0,0,0.34,0,1.18,0.9,0,0.06,0.88,0.1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/006/S010_006_00000005.jpg
33.4,25.7,288.7,0.03,0.12,-0.062,0,0,0,0,1.62,0.91,0,0.69,1.3,0.96,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/006/S010_006_00000006.jpg
33,25.2,285.7,0.05,0.122,-0.065,0,0,0.09,0,1.92,0.66,0,1.15,1.6,0.81,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/006/S010_006_00000007.jpg
33,24.9,285.8,0.059,0.124,-0.067,0,0,0,0,2.18,1.34,0,1.43,2.05,1.23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/006/S010_006_00000008.jpg
32.8,24.5,285.6,0.063,0.125,-0.067,0,0,0,0,2.29,0.85,0,1.43,2.23,1.41,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/006/S010_006_00000009.jpg
32.8,24.1,284.9,0.071,0.127,-0.069,0,0,0,0,2.56,0.88,0,1.63,2.4,1.66,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/006/S010_006_00000010.jpg
32.6,24,284.8,0.078,0.125,-0.067,0,0,0,0,2.56,1.23,0,1.76,2.54,1.64,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/006/S010_006_00000011.jpg
32.5,23.7,283.8,0.079,0.129,-0.066,0,0,0,0,2.81,1.73,0,1.86,2.58,1.91,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/006/S010_006_00000012.jpg
32.3,23.4,282.5,0.078,0.13,-0.065,0,0,0,0,2.91,1.24,0,1.94,2.63,1.87,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/006/S010_006_00000013.jpg
32.5,23.4,283.2,0.083,0.129,-0.064,0,0,0,0,2.98,1.41,0,2.01,2.73,2.38,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/006/S010_006_00000014.jpg
32.6,23.3,282.7,0.083,0.129,-0.062,0,0,0,0,3.01,1.19,0,2.02,2.69,2.09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S010/006/S010_006_00000015.jpg
39.7,25,283.9,-0.019,0.084,-0.036,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/001/S011_001_00000001.jpg
39.6,25.1,283.4,-0.021,0.086,-0.037,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/001/S011_001_00000002.jpg
39.5,25.1,282.9,-0.018,0.085,-0.037,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/001/S011_001_00000003.jpg
39.5,25.3,282.7,-0.017,0.084,-0.038,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/001/S011_001_00000004.jpg
39.3,25.6,281.5,-0.011,0.084,-0.038,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/001/S011_001_00000005.jpg
39.2,26.1,279.5,-0.01,0.085,-0.037,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/001/S011_001_00000006.jpg
39.3,27.1,279.5,0.014,0.08,-0.038,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/001/S011_001_00000007.jpg
38.6,27.6,275.3,0.04,0.07,-0.032,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/001/S011_001_00000008.jpg
38.8,28,274,0.085,0.057,-0.035,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/001/S011_001_00000009.jpg
38.7,28.4,271.9,0.103,0.057,-0.039,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/001/S011_001_00000010.jpg
38.1,28,266.7,0.112,0.059,-0.037,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/001/S011_001_00000011.jpg
38,28.1,265.6,0.109,0.064,-0.034,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/001/S011_001_00000012.jpg
38.1,27.7,267.4,0.12,0.062,-0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/001/S011_001_00000013.jpg
38.1,27.6,267.7,0.124,0.064,-0.043,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/001/S011_001_00000014.jpg
38,27.7,267.7,0.124,0.067,-0.043,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/001/S011_001_00000015.jpg
37.5,27.8,265.6,0.104,0.065,-0.032,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/001/S011_001_00000016.jpg
42.2,25,282,-0.025,0.088,-0.032,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/002/S011_002_00000001.jpg
42.1,24.9,281.7,-0.028,0.086,-0.031,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/002/S011_002_00000002.jpg
42.1,25,281.7,-0.027,0.09,-0.033,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/002/S011_002_00000003.jpg
42.1,25,282.1,-0.024,0.088,-0.033,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/002/S011_002_00000004.jpg
42.1,24.8,282,-0.023,0.092,-0.034,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/002/S011_002_00000005.jpg
41.8,24.8,281.8,-0.028,0.094,-0.031,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/002/S011_002_00000006.jpg
41.9,25,283.7,-0.024,0.095,-0.026,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/002/S011_002_00000007.jpg
41.8,25.2,284.6,-0.022,0.089,-0.017,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/002/S011_002_00000008.jpg
41.6,25.4,284.5,-0.026,0.089,-0.014,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/002/S011_002_00000009.jpg
41.6,25.3,284.1,-0.021,0.09,-0.015,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/002/S011_002_00000010.jpg
41.6,25.9,284.1,-0.013,0.087,-0.015,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/002/S011_002_00000011.jpg
41.3,26.6,282.8,-0.003,0.089,-0.015,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/002/S011_002_00000012.jpg
41.2,28.2,280.8,0.102,0.074,-0.029,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/002/S011_002_00000013.jpg
41.2,28,281.6,0.082,0.076,-0.026,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/002/S011_002_00000014.jpg
41.3,27.5,281.6,0.048,0.085,-0.027,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/002/S011_002_00000015.jpg
41.3,27.8,281.5,0.063,0.075,-0.024,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/002/S011_002_00000016.jpg
41.5,27.5,281,0.04,0.077,-0.023,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/002/S011_002_00000017.jpg
41.6,27.6,281.8,0.033,0.075,-0.02,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/002/S011_002_00000018.jpg
41.7,28.1,280.8,0.063,0.074,-0.029,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/002/S011_002_00000019.jpg
41.8,27.7,282,0.027,0.079,-0.025,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/002/S011_002_00000020.jpg
41.9,27.2,282.6,0.007,0.08,-0.022,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/002/S011_002_00000021.jpg
41.9,27.5,281.5,0.025,0.081,-0.026,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/002/S011_002_00000022.jpg
40.3,23.7,281.9,-0.032,0.094,-0.03,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/003/S011_003_00000001.jpg
40.2,23.6,281.6,-0.028,0.092,-0.03,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/003/S011_003_00000002.jpg
40.3,23.7,282,-0.027,0.095,-0.031,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/003/S011_003_00000003.jpg
40.3,23.8,282.4,-0.023,0.096,-0.028,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/003/S011_003_00000004.jpg
40.3,24,282.9,-0.027,0.094,-0.028,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/003/S011_003_00000005.jpg
40,23.9,281.2,-0.027,0.094,-0.025,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/003/S011_003_00000006.jpg
39.6,23.6,279.5,-0.024,0.098,-0.025,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/003/S011_003_00000007.jpg
39.3,23.2,278.4,-0.03,0.102,-0.025,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/003/S011_003_00000008.jpg
39,22.9,278.2,-0.03,0.103,-0.027,0,0,0.21,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/003/S011_003_00000009.jpg
38.5,22.4,278.5,-0.035,0.104,-0.028,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/003/S011_003_00000010.jpg
37.7,21.3,277.7,-0.039,0.107,-0.03,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/003/S011_003_00000011.jpg
37,20.2,277.9,-0.044,0.107,-0.029,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/003/S011_003_00000012.jpg
36.7,19,278.6,-0.051,0.105,-0.029,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/003/S011_003_00000013.jpg
36.5,17.9,277.9,-0.056,0.101,-0.028,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/003/S011_003_00000014.jpg
41.8,24.2,285.1,-0.022,0.089,-0.033,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/004/S011_004_00000001.jpg
41.7,24.3,284.9,-0.025,0.09,-0.031,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/004/S011_004_00000002.jpg
41.6,24.4,283.9,-0.022,0.091,-0.032,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/004/S011_004_00000003.jpg
41.8,24.6,284.7,-0.02,0.091,-0.035,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/004/S011_004_00000004.jpg
41.9,24.6,284.3,-0.021,0.091,-0.032,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/004/S011_004_00000005.jpg
41.9,24.7,284.6,-0.021,0.09,-0.033,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S011/004/S011_004_00000006.jpg
